UCSC_RefGene_Name	probe_id	pt_113N	pt_113T	pt_116N	pt_116T	pt_119N	pt_119T	pt_122N	pt_122T	pt_125N	pt_125T	pt_129N	pt_129T	pt_133N	pt_133T	pt_134N	pt_134T	pt_135N	pt_135T	pt_137N	pt_137T	pt_138N	pt_138T	pt_140N	pt_140T	UCSC_RefGene_Group
C22orf39	cg18247179	0.747426818	0.82150143	0.838565225	0.794827393	0.731836064	0.829233394	0.829415769	0.814006236	0.796221019	0.821227126	0.679489704	0.758710432	0.883049306	0.691168559	0.771078008	0.704427724	0.69928895	0.641596627	0.693868949	0.850242144	0.820668368	0.775621922	0.827794682	0.861462845	TSS1500
C22orf39	cg18509540	0.049655218	0.046589569	0.044311083	0.049728639	0.048803154	0.056786012	0.043818119	0.04051725	0.040883905	0.043490055	0.051026219	0.047880067	0.039158997	0.045673346	0.053752808	0.048256623	0.044975126	0.029622597	0.044793634	0.035035097	0.031427705	0.038605118	0.044959861	0.041915102	Body
C22orf39	cg19085118	0.117359076	0.125827578	0.122139041	0.125463024	0.109159321	0.172210112	0.155904018	0.137604969	0.108234492	0.167369244	0.111462223	0.282066244	0.169528333	0.079875995	0.108423974	0.127398217	0.104590821	0.115919195	0.12129594	0.191141495	0.207388073	0.365946018	0.213594887	0.680328359	TSS200
C22orf39	cg21793342	0.848476457	0.904684939	0.8848476	0.884425877	0.891983638	0.878445118	0.864959967	0.86783027	0.89227195	0.890262669	0.894674387	0.884846738	0.88288429	0.902570682	0.894197078	0.899307419	0.883699745	0.899926847	0.894469723	0.883363406	0.846687531	0.880750017	0.87080642	0.89477812	Body
C22orf39	cg22094633	0.062696961	0.067805782	0.070243706	0.061725798	0.046553312	0.193111398	0.072880477	0.093771149	0.054593349	0.101599347	0.080511672	0.16529395	0.053274382	0.065403109	0.06563185	0.075488274	0.061247928	0.065790307	0.064760708	0.292536913	0.052043093	0.18530279	0.051935038	0.283556822	TSS200
ARVCF	cg00476814	0.090669499	0.067813387	0.08682366	0.126262436	0.087420833	0.066062233	0.052940592	0.09729743	0.080964382	0.08010535	0.08343419	0.086356213	0.085686175	0.097351287	0.075067212	0.105060757	0.090080654	0.098361451	0.076934767	0.116102772	0.088289519	0.116759397	0.119610272	0.117311227	Body
ARVCF	cg00721193	0.842968793	0.860940356	0.867676083	0.87951133	0.829883589	0.840242843	0.794570222	0.846844384	0.852788213	0.864485807	0.78748301	0.82038596	0.874094926	0.793634243	0.859653289	0.795816499	0.831993422	0.803957928	0.789012688	0.883470765	0.8886007	0.831557708	0.879305341	0.885182419	Body
ARVCF	cg00886856	0.893681368	0.934043752	0.904528422	0.88783572	0.929690035	0.906351826	0.91202818	0.92569645	0.92198554	0.92630227	0.911431334	0.919515399	0.913682093	0.912228277	0.89089884	0.918303544	0.910875478	0.92005122	0.904804378	0.921995986	0.906993229	0.912317372	0.885777164	0.891891742	Body
ARVCF	cg01138652	0.318996739	0.411345354	0.272378416	0.402327252	0.344509781	0.216996618	0.309847563	0.323060367	0.311183982	0.528524982	0.408456505	0.463422708	0.263609779	0.450816861	0.340608336	0.421937372	0.443108388	0.521956403	0.437430458	0.504401647	0.301437189	0.416466414	0.311067283	0.316050222	Body
ARVCF	cg01963885	0.15998138	0.110352047	0.108686641	0.133498967	0.123201009	0.097661296	0.162293164	0.081504224	0.08583183	0.069478762	0.111277603	0.102216745	0.1373574	0.105092206	0.098706287	0.106374753	0.108550634	0.100117286	0.123609382	0.088557547	0.089368613	0.106907822	0.095897424	0.076350157	TSS200
ARVCF	cg03541635	0.064932275	0.079907501	0.100423401	0.100271818	0.069429987	0.045752123	0.073879376	0.064121432	0.054170147	0.049717506	0.073990612	0.068604583	0.068297664	0.050489677	0.058029519	0.064135123	0.052853621	0.066483174	0.071327888	0.067823126	0.074580524	0.060672532	0.078346549	0.051466069	5'UTR
ARVCF	cg04207032	0.048037832	0.054086794	0.037236655	0.048987729	0.055243285	0.078442743	0.043852291	0.051384417	0.041408394	0.096118472	0.053117681	0.050841812	0.05420173	0.046862621	0.052872871	0.087229738	0.045315319	0.046193018	0.047912348	0.052681745	0.051182179	0.074548491	0.044346486	0.058633534	TSS1500
ARVCF	cg04852989	0.039675864	0.029019837	0.022947784	0.03054761	0.031206917	0.062436508	0.038315345	0.037000135	0.039645223	0.030574796	0.067440779	0.028357352	0.046453706	0.037869831	0.034273471	0.080351444	0.0611253	0.033642938	0.058182147	0.022104766	0.035963988	0.019190797	0.028881949	0.027103025	Body
ARVCF	cg07821417	0.468632365	0.605081493	0.502213188	0.38910822	0.469703717	0.489276976	0.638479421	0.418619533	0.572936458	0.427197044	0.621999512	0.45504762	0.604904502	0.542345261	0.528459999	0.517562339	0.527241119	0.525085027	0.616201808	0.478971291	0.651403553	0.295395345	0.701706541	0.52984752	Body
ARVCF	cg08829877	0.815909705	0.885074785	0.854816236	0.859054946	0.858027476	0.838700518	0.783194634	0.850700454	0.856753886	0.869871142	0.862387428	0.848762787	0.826856391	0.856606572	0.84739274	0.872849626	0.848820195	0.862043792	0.865248916	0.871548596	0.870101163	0.82345364	0.864468415	0.874013784	Body
ARVCF	cg10694442	0.051273025	0.041210702	0.047027456	0.049648508	0.059824925	0.048944528	0.051448872	0.052424968	0.05053178	0.051633977	0.052254113	0.055633507	0.052392289	0.049203251	0.050675391	0.058679656	0.052162502	0.042012766	0.040061327	0.066926052	0.053181798	0.053950914	0.066486382	0.056455895	TSS200
ARVCF	cg11219691	0.80376998	0.850801793	0.816147599	0.857755876	0.788682253	0.838546567	0.804589742	0.844317573	0.789423353	0.847274342	0.73638434	0.811796317	0.833985188	0.795566848	0.775130337	0.783326636	0.786734636	0.806371221	0.781943349	0.842026667	0.859075387	0.837401375	0.827055223	0.873017757	Body
ARVCF	cg12912949	0.042499954	0.050410487	0.048697038	0.047069369	0.05075824	0.048748886	0.051706757	0.042591244	0.048806504	0.043191901	0.047457796	0.051909487	0.041981025	0.042452484	0.04122468	0.053996983	0.054656555	0.056723614	0.045000789	0.041384524	0.047293057	0.058351655	0.059083115	0.055359365	TSS1500
ARVCF	cg14053318	0.927558253	0.906979763	0.941631455	0.941340962	0.930685199	0.924734995	0.944289609	0.914337335	0.936776441	0.923470437	0.839354847	0.879580955	0.933101474	0.895918284	0.935017912	0.850653322	0.925219987	0.924506008	0.929011234	0.935664117	0.934016024	0.923597745	0.937795525	0.940655313	Body
ARVCF	cg17675298	0.927035502	0.934018013	0.941506266	0.913790971	0.92849933	0.921973021	0.931759405	0.939030323	0.942984495	0.951623378	0.926993022	0.931588888	0.928306858	0.930831423	0.939028084	0.937568961	0.934422654	0.946101398	0.937596404	0.938299477	0.932168914	0.932588702	0.932772605	0.934355289	Body
ARVCF	cg18094551	0.046939066	0.041444266	0.02772541	0.032065046	0.047058803	0.063579643	0.049156101	0.040525008	0.039691031	0.038443095	0.047496286	0.05804581	0.046399301	0.045544312	0.048461619	0.045632122	0.040894375	0.039894638	0.050897296	0.031793225	0.044150027	0.046706269	0.035578812	0.050433767	TSS200
ARVCF	cg18388802	0.054812748	0.057968589	0.056971739	0.04992313	0.045891232	0.036069625	0.048316305	0.062122442	0.053879401	0.046599443	0.043879359	0.044724463	0.042743246	0.056667947	0.034487348	0.059639122	0.050907998	0.031799052	0.049230715	0.052608263	0.087506535	0.056943548	0.061913918	0.08105243	TSS200
ARVCF	cg18513624	0.235869188	0.220306481	0.19724357	0.149343454	0.220033618	0.12913231	0.230428494	0.149192774	0.223435408	0.169132485	0.267756259	0.178969755	0.153727804	0.233883926	0.220373347	0.251659235	0.264227264	0.216177542	0.247264565	0.179615337	0.186269402	0.143308624	0.231418183	0.140157523	Body
ARVCF	cg18704527	0.563274589	0.528809427	0.622018254	0.476279231	0.513369352	0.270575291	0.472390011	0.626247201	0.652422762	0.434286174	0.478868795	0.682855977	0.472437799	0.60784372	0.606773099	0.357172092	0.586374124	0.468548534	0.466643481	0.523005607	0.672926964	0.59925759	0.610317426	0.564453427	Body
ARVCF	cg19339932	0.029663354	0.035868876	0.041285182	0.042960843	0.034202144	0.050183944	0.032464717	0.030972856	0.027247434	0.030823282	0.037220711	0.044620292	0.035525572	0.042939153	0.034590292	0.029809206	0.033384549	0.037258122	0.041458578	0.03634632	0.03304796	0.028608014	0.035360686	0.037798638	TSS200
ARVCF	cg19601636	0.522011398	0.30255168	0.501399095	0.600072859	0.526983987	0.364104202	0.332715627	0.532191626	0.41800844	0.400816137	0.305916308	0.522889381	0.383568808	0.329247443	0.414958835	0.397791584	0.376282189	0.36711279	0.356796726	0.635945797	0.49022135	0.643564812	0.541540934	0.41125251	5'UTR
ARVCF	cg19783435	0.050240167	0.037318603	0.036374563	0.048819931	0.045616032	0.031401261	0.042951306	0.046105764	0.044991574	0.038717299	0.048384664	0.038889759	0.047315795	0.047212097	0.040757789	0.078375368	0.061475459	0.038086975	0.072799428	0.025142028	0.045989199	0.051020118	0.033908845	0.04675851	Body
ARVCF	cg20208009	0.376244218	0.488142895	0.310924868	0.283205067	0.402573165	0.248936047	0.365349403	0.290806455	0.370923562	0.393008312	0.494896342	0.420947456	0.259074582	0.535081496	0.375902307	0.541391067	0.525226554	0.566899374	0.468382362	0.506600296	0.323175316	0.367776312	0.331742317	0.317166072	Body
ARVCF	cg20291779	0.066153273	0.044385361	0.055771343	0.058376065	0.062723543	0.036988553	0.064911988	0.065539642	0.064851645	0.050223611	0.053906457	0.069098828	0.075129925	0.056283444	0.063821181	0.063617408	0.052005733	0.063797451	0.070510207	0.041258039	0.051938029	0.064663726	0.05887496	0.042799808	3'UTR
ARVCF	cg20563534	0.06604885	0.051708023	0.054432042	0.038414738	0.080932159	0.048407316	0.050243533	0.042287334	0.062146628	0.073808332	0.069397501	0.049910215	0.055156388	0.060820182	0.089113913	0.069572586	0.068754617	0.056377653	0.066792101	0.056946429	0.042531859	0.048806504	0.037033179	0.055885395	TSS200
ARVCF	cg21297992	0.807507042	0.862448949	0.798330298	0.81145591	0.799585037	0.815339004	0.777870448	0.825637263	0.809133915	0.858830216	0.80080202	0.824037194	0.795337888	0.824956173	0.797299206	0.844319886	0.821070824	0.840484523	0.83072737	0.847041757	0.826039154	0.806689978	0.822246422	0.839096763	Body
ARVCF	cg21446343	0.228142849	0.341903743	0.278641788	0.195380404	0.249332122	0.144813098	0.263560365	0.188169403	0.307719205	0.204725544	0.147432423	0.209071028	0.281121022	0.232220375	0.303424274	0.15203542	0.208469062	0.166141254	0.247503588	0.271379435	0.366442292	0.160626174	0.33505476	0.340879915	Body
ARVCF	cg22377998	0.21996768	0.202148044	0.254241981	0.358872581	0.225958872	0.250874096	0.199724858	0.251277539	0.204883218	0.147467345	0.197333577	0.305290837	0.215991358	0.16938236	0.22317516	0.13761905	0.187985291	0.16349057	0.201626335	0.197939511	0.18429383	0.255151864	0.130152949	0.136731161	TSS1500
ARVCF	cg22906524	0.591931785	0.634170209	0.566789081	0.739027333	0.5787377	0.691774686	0.570223239	0.688748825	0.512401014	0.614970391	0.568891201	0.711474703	0.563406556	0.59192599	0.529235325	0.612286768	0.537113704	0.54873144	0.541942876	0.644357003	0.536054342	0.742090308	0.544776591	0.702044389	Body
ARVCF	cg25663764	0.869892362	0.750649385	0.906122812	0.497510758	0.873138468	0.549314415	0.846506651	0.751321744	0.904506398	0.727571514	0.879219345	0.844783617	0.917035565	0.845451965	0.913178372	0.680145456	0.896907443	0.886276889	0.911797285	0.684384683	0.850392481	0.656294322	0.8833974	0.600696158	Body
ARVCF	cg26074662	0.837087485	0.894493931	0.832568004	0.856793958	0.850380008	0.893140468	0.841888876	0.871203525	0.858115159	0.912579415	0.863201149	0.859520031	0.832718615	0.881698889	0.849743945	0.874977166	0.874654158	0.895501267	0.87230091	0.891746224	0.841941718	0.84214094	0.820722622	0.894867646	Body
CRKL	cg00579481	0.109039103	0.077165265	0.112453858	0.091367567	0.107956918	0.086635971	0.107170672	0.098354365	0.109574138	0.097248065	0.08014586	0.086507512	0.103461884	0.104825787	0.084043093	0.073759741	0.079105082	0.093540832	0.101011992	0.110190659	0.124845398	0.090267085	0.094740731	0.118705738	5'UTR
CRKL	cg02210498	0.45832212	0.53525196	0.484054214	0.573316724	0.470131817	0.738226016	0.631488198	0.576492584	0.472172972	0.292071254	0.568352865	0.588324359	0.58833077	0.577697181	0.481130564	0.537686192	0.397157728	0.476423301	0.567226206	0.659649764	0.539614467	0.564623555	0.521936321	0.570424161	Body
CRKL	cg11888151	0.030200492	0.036783467	0.05824814	0.051570486	0.048182332	0.042085761	0.027569046	0.041928109	0.036093326	0.049827942	0.043574455	0.047251696	0.044044997	0.039847478	0.052113391	0.043232275	0.029277048	0.037713309	0.038576871	0.05719429	0.03937888	0.033826184	0.043974088	0.044516926	1stExon
CRKL	cg13720744	0.043847795	0.061898675	0.042359146	0.052022961	0.039223718	0.045054242	0.05448562	0.053611333	0.061255279	0.054515706	0.049245931	0.057609705	0.054501425	0.063914699	0.052871674	0.05056642	0.05681918	0.059566244	0.053899425	0.051436115	0.070555258	0.050254169	0.055228661	0.055808235	TSS1500
CRKL	cg14107273	0.034358001	0.045432709	0.034419932	0.048537712	0.04849805	0.037476192	0.051062643	0.042800522	0.03541723	0.04921496	0.043590738	0.051654697	0.039029822	0.049961127	0.041869988	0.027614028	0.038322657	0.033900075	0.055241588	0.056207656	0.052706437	0.062842756	0.046372648	0.075204516	TSS200
CRKL	cg14985231	0.061327564	0.070056894	0.059728154	0.078618638	0.053099862	0.045985399	0.059726919	0.048665854	0.050327719	0.048571667	0.056113621	0.04977119	0.054934013	0.058708212	0.062860951	0.06408	0.065233807	0.06554843	0.061359424	0.065598504	0.073601838	0.062867856	0.065568194	0.059990614	TSS1500
CRKL	cg15575339	0.086288043	0.087151438	0.071425386	0.078625697	0.058399445	0.086012276	0.077396037	0.082511266	0.080252848	0.055166063	0.06445433	0.07327789	0.082488142	0.061902704	0.064684818	0.059654658	0.071516639	0.087969221	0.067672791	0.079018147	0.054209293	0.064886131	0.064177588	0.073157601	1stExon
CRKL	cg16500810	0.031747884	0.027652947	0.035187032	0.051827275	0.029321505	0.039611791	0.043021405	0.030466319	0.03593357	0.023851854	0.03622289	0.026993581	0.033768319	0.029520681	0.027902975	0.035050123	0.036342947	0.032057875	0.024474793	0.027614028	0.035547684	0.025726482	0.034175948	0.031476185	TSS200
CRKL	cg20100936	0.083321283	0.065259402	0.080818352	0.048118912	0.081455168	0.050003422	0.077896744	0.066530739	0.06079869	0.066642041	0.076188983	0.07761565	0.048221007	0.074489444	0.071976201	0.069156334	0.075702787	0.046781546	0.06991483	0.094867396	0.100805898	0.077327172	0.090291537	0.054344574	TSS200
CRKL	cg20750843	0.027212302	0.024619169	0.013087809	0.02350614	0.033159772	0.029089793	0.018220809	0.028288278	0.021704739	0.03519884	0.027976718	0.025347615	0.013121303	0.020510702	0.015716921	0.032604909	0.023244526	0.026638182	0.027562361	0.030169399	0.028087295	0.025913919	0.029667448	0.032678593	TSS1500
CRKL	cg27088449	0.138246568	0.119067366	0.138252079	0.114261615	0.115902343	0.100066436	0.126838614	0.103655145	0.095413358	0.096699443	0.102308321	0.115136766	0.135695205	0.091674185	0.130964189	0.112991436	0.097386229	0.082377357	0.112154476	0.090323525	0.104879676	0.08223664	0.115365212	0.106790544	Body
CRKL	ch.22.137888R	0.33179417	0.214751158	0.277782024	0.193043287	0.236942309	0.15191599	0.282297196	0.16574095	0.208704835	0.167128683	0.193255753	0.181851619	0.282537562	0.18991648	0.264196016	0.150344841	0.184094495	0.158728079	0.251851116	0.244363112	0.284284804	0.141569018	0.268980549	0.213890359	Body
CRKL	ch.22.138449R	0.08071802	0.057688507	0.077852189	0.066132766	0.11313286	0.145079711	0.112427767	0.075091208	0.112964354	0.114602937	0.054426007	0.074120558	0.119013856	0.118031011	0.08818473	0.082186247	0.100875157	0.056667947	0.075590141	0.138173061	0.03663781	0.053218303	0.05934731	0.085825555	3'UTR
P2RX6	cg01038149	0.047984421	0.067578196	0.075968794	0.083648778	0.06901556	0.082991192	0.060306491	0.066167871	0.070532843	0.077507565	0.060450088	0.097996456	0.054348791	0.071512048	0.070122097	0.081108266	0.065091788	0.065515583	0.103968098	0.054199296	0.095284882	0.069665956	0.082932466	0.105801736	TSS1500
P2RX6	cg01653494	0.619654899	0.47051778	0.562950588	0.504140806	0.604839263	0.526250752	0.597445771	0.751637283	0.563929465	0.450204738	0.533703561	0.612873501	0.565530673	0.450503396	0.579159756	0.406527205	0.54431772	0.545923369	0.572628512	0.596647004	0.662947464	0.581503644	0.583299236	0.512456967	Body
P2RX6	cg01763749	0.348513274	0.276134874	0.324940521	0.172608325	0.364981954	0.164182241	0.337062085	0.202735645	0.319092675	0.16586858	0.347748422	0.232734151	0.32239081	0.278843534	0.318158923	0.206477721	0.267675689	0.305878904	0.36448384	0.245560588	0.341862101	0.180902355	0.371189039	0.226752024	TSS1500
P2RX6	cg06912515	0.036910281	0.030878711	0.040827632	0.031683104	0.043755211	0.045108347	0.036459327	0.033581248	0.036356546	0.025870939	0.032040787	0.032720085	0.028802394	0.025475482	0.029000473	0.03105116	0.036776649	0.030361721	0.033511355	0.025534269	0.038306938	0.032413673	0.029113936	0.026676367	TSS1500
P2RX6	cg07448795	0.062913085	0.062908541	0.082509728	0.078230045	0.085407636	0.059634878	0.078298129	0.071515602	0.088191301	0.064865456	0.073443842	0.06565987	0.064737992	0.06089796	0.066031554	0.065065565	0.071040391	0.068983854	0.065463631	0.063580775	0.081397956	0.070158472	0.074974544	0.074366724	TSS1500
P2RX6	cg09481857	0.032577731	0.02859707	0.043585536	0.026298124	0.021615938	0.03448819	0.028987934	0.028352656	0.021196419	0.030723217	0.033493686	0.029729214	0.020898863	0.035957904	0.022914726	0.031059487	0.027878286	0.029154397	0.034320058	0.026894946	0.033118441	0.019343628	0.023261213	0.02126931	TSS1500
P2RX6	cg19592945	0.721708028	0.63709528	0.630589446	0.731874199	0.630035902	0.368228074	0.608469603	0.735454376	0.66917089	0.627669286	0.653022197	0.554089726	0.602616489	0.662850345	0.600043765	0.570557317	0.650188004	0.686887131	0.615156725	0.52284933	0.692192271	0.316933316	0.700253759	0.415918807	1stExon
P2RX6	cg19789653	0.017124669	0.017855459	0.012548258	0.011588569	0.01233542	0.013795426	0.020132399	0.022053685	0.012812105	0.017723507	0.021458579	0.024214062	0.018849268	0.016739875	0.014141873	0.011257774	0.022009655	0.016103023	0.018412209	0.017834935	0.020090773	0.016446051	0.01386566	0.015657258	TSS1500
P2RX6	cg21014483	0.051585499	0.05279966	0.035371048	0.040679906	0.055077063	0.028396164	0.042394429	0.029495541	0.040609627	0.020439198	0.03827493	0.022886365	0.051007795	0.037013898	0.035435325	0.034235142	0.038926087	0.030787092	0.036605269	0.035655126	0.044984777	0.043215641	0.049369857	0.026883302	TSS1500
P2RX6	cg23000550	0.058536666	0.037134413	0.047481921	0.038530964	0.045384809	0.038460801	0.027181034	0.023094405	0.045080922	0.12064862	0.052293631	0.034454534	0.034934729	0.035621156	0.036213895	0.03749062	0.044086228	0.036863273	0.029128447	0.033202376	0.050000565	0.024949015	0.03956115	0.027018691	TSS1500
P2RX6	cg25214792	0.355302842	0.316089944	0.289223782	0.197653393	0.30651809	0.190904388	0.472199834	0.238146986	0.322318306	0.197200552	0.391153509	0.2629387	0.380649175	0.313133828	0.344394484	0.304443726	0.320130414	0.337209103	0.426903978	0.213262592	0.423243124	0.164152848	0.429588046	0.203320198	1stExon
